Make,Variant,"Length 
(ft)",Geographic Region,Country/Region/State ,Listing Price (USD),Year,Beam (m),Draft (m),Rigging,Displacement (kg),Sail Area (m²),Hull Materials,Sleeping Capacity,Headroom (m),Fuel Capacity (L),Water Capacity (L),Standard Engine Power (hp),LOA (m),Waterline Length (m),Fuel Type,Holding Tank Capacity (L),Keel Type,latitude,longitude, Climate Type,Country Code,2020_ave,2020_tol
Lagoon,42,42.5,Europe,France,460370,2018,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,42,42.5,Europe,Greece,449087,2018,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Bali,4.3,43.0,Europe,Italy,547167,2018,7.12,1.22,None,12200.0,146.0,Fiberglass,8-10,2.05,800.0,800.0,2 x 40,13.1,12.60,Diesel,None,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Bali,4.3,43.0,Europe,Italy,546613,2018,7.12,1.22,None,12200.0,146.0,Fiberglass,8-10,2.05,800.0,800.0,2 x 40,13.1,12.60,Diesel,None,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Bali,4.3loft,43.0,USA,Maryland,549000,2018,7.12,1.22,None,12200.0,146.0,Fiberglass,8-10,2.05,800.0,800.0,2 x 40,13.1,12.60,Diesel,none,Fixed keel,39.5162401,-76.9382069, Cfa,USA,63530.63348390901,21060473613000.0
Antares,44gs,44.0,USA,California,910000,2018,7.6,1.2,None,12000.0,110.0,Fiberglass,8-10,2.1,700.0,700.0,2 x 40,13.5,12.60,Diesel,none,Fixed keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Nautitech,46open,45.0,Europe,Croatia,775274,2018,7.54,1.45,None,12000.0,131.0,Fiberglass,6-10,2.0,600.0,600.0,2 x 50,13.79,13.38,Diesel,none,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Nautitech,46fly,45.0,Europe,Greece,656646,2018,7.54,1.45,None,12000.0,131.0,Fiberglass,8-10,2.0,600.0,600.0,2 x 50,13.79,13.38,Diesel,none,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Nautitech,46open,45.0,Europe,Spain,613367,2018,7.54,1.45,None,12000.0,131.0,Fiberglass,6-10,2.0,600.0,600.0,2 x 50,13.79,13.38,Diesel,none,Fixed keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Nautitech,46open,45.0,Europe,France,547205,2018,7.54,1.45,None,12000.0,131.0,Fiberglass,6-10,2.0,600.0,600.0,2 x 50,13.79,13.38,Diesel,none,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Nautitech,46open,45.0,Europe,Greece,535045,2018,7.54,1.45,None,12000.0,131.0,Fiberglass,6-10,2.0,600.0,600.0,2 x 50,13.79,13.38,Diesel,none,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Fountaine Pajot,saona47,45.7,Europe,Turkey,789553,2018,7.7,1.3,None,16000.0,155.0,Fiberglass,8-12,2.05,1000.0,700.0,2 x 55,13.94,13.58,Diesel,none,Fixed keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Fountaine Pajot,saona47,45.7,Europe,Turkey,788158,2018,7.7,1.3,None,16000.0,155.0,Fiberglass,8-12,2.05,1000.0,700.0,2 x 55,13.94,13.58,Diesel,none,Fixed keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Fountaine Pajot,saona47,45.7,Europe,Greece,778247,2018,7.7,1.3,None,16000.0,155.0,Fiberglass,8-12,2.05,1000.0,700.0,2 x 55,13.94,13.58,Diesel,none,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Fountaine Pajot,saona47,45.7,Europe,Greece,778247,2018,7.7,1.3,None,16000.0,155.0,Fiberglass,8-12,2.05,1000.0,700.0,2 x 55,13.94,13.58,Diesel,none,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Fountaine Pajot,saona47,45.7,Europe,Greece,778247,2018,7.7,1.3,None,16000.0,155.0,Fiberglass,8-12,2.05,1000.0,700.0,2 x 55,13.94,13.58,Diesel,none,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Fountaine Pajot,saona47,45.7,Europe,Greece,777300,2018,7.7,1.3,None,16000.0,155.0,Fiberglass,8-12,2.05,1000.0,700.0,2 x 55,13.94,13.58,Diesel,none,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Fountaine Pajot,saona47,45.7,USA,Florida,828000,2018,7.7,1.3,None,16000.0,155.0,Fiberglass,8-12,2.05,1000.0,700.0,2 x 55,13.94,13.58,Diesel,none,Fixed keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Fountaine Pajot,saona47,45.7,USA,Florida,828000,2018,7.7,1.3,None,16000.0,155.0,Fiberglass,8-12,2.05,1000.0,700.0,2 x 55,13.94,13.58,Diesel,none,Fixed keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Lagoon,450f,45.8,Caribbean,Dominican Republic,619012,2018,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,19.0974031,-70.3028026, Am,DOM,7167.919159083272,78844702329.07854
Lagoon,450f,45.8,Caribbean,Antigua and Barbuda,575000,2018,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,17.2234721,-61.9554608, Af,ATG,14787.635775290097,1370281481.4814813
Lagoon,450,45.8,Caribbean,British Virgin Islands,549000,2018,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Lagoon,450s,45.8,Caribbean,Puerto Rico,545000,2018,7.87,1.3,None,14000.0,130.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,18.2247706,-66.4858295, Am,PRI,31393.90736904464,103020300000.0
Lagoon,450f,45.8,Europe,Greece,601275,2018,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,601193,2018,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,600212,2018,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,600212,2018,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450f,45.8,Europe,Croatia,577127,2018,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450f,45.8,Europe,Croatia,575961,2018,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450f,45.8,Europe,Croatia,546539,2018,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450f,45.8,Europe,Croatia,545648,2018,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450f,45.8,Europe,Italy,535008,2018,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450f,45.8,Europe,Italy,522319,2018,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450f,45.8,Europe,Italy,521397,2018,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,Greece,516176,2018,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,515334,2018,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450s,45.8,USA,Florida,649900,2018,7.87,1.3,None,14000.0,130.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Lagoon,450s,45.8,USA,Florida,649900,2018,7.87,1.3,None,14000.0,130.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Lagoon,50,48.0,Europe,Italy,874616,2018,8.88,1.5,None,20000.0,172.0,Fiberglass,10,2.05,1040.0,700.0,2 x 57,15.54,15.24,Diesel,240,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,50,48.0,Europe,Italy,873900,2018,8.88,1.5,None,20000.0,172.0,Fiberglass,10,2.05,1040.0,700.0,2 x 57,15.54,15.24,Diesel,240,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,50,48.0,Europe,Greece,788937,2018,8.88,1.5,None,20000.0,172.0,Fiberglass,10,2.05,1040.0,700.0,2 x 57,15.54,15.24,Diesel,240,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Chris White,atlantic49mf,48.7,USA,Florida,990000,2018,7.32,1.07,None,9071.0,165.0,Composite,6-8,2.0,800.0,600.0,2 x 40,15.0,14.63,Diesel,none,Centerboard,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Fountaine Pajot,saba50,49.0,Europe,Croatia,934587,2018,7.92,1.25,None,16000.0,162.0,Fiberglass,8-12,2.1,940.0,700.0,2 x 75,14.98,14.50,Diesel,700,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Fountaine Pajot,saba50,49.0,Europe,Croatia,934587,2018,7.92,1.25,None,16000.0,162.0,Fiberglass,8-12,2.1,940.0,700.0,2 x 75,14.98,14.50,Diesel,700,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Fountaine Pajot,saba50,49.0,Europe,Italy,910312,2018,7.92,1.25,None,16000.0,162.0,Fiberglass,8-12,2.1,940.0,700.0,2 x 75,14.98,14.50,Diesel,700,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Fountaine Pajot,saba50,49.0,Europe,Italy,910312,2018,7.92,1.25,None,16000.0,162.0,Fiberglass,8-12,2.1,940.0,700.0,2 x 75,14.98,14.50,Diesel,700,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,52sport,52.0,Caribbean,Mexico,1273178,2018,9.26,1.55,None,25000.0,246.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 80,15.84,15.60,Diesel,none,Fixed keel,23.6585116,-102.0077097, BWh/BSh,MEX,8655.000682068028,1090515389749.4136
Lagoon,52f,52.0,Caribbean,U.S. Virgin Islands,1260030,2018,8.74,1.5,None,26000.0,223.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 80,15.85,15.60,Diesel,4 x 80,None,17.789187,-64.7080574, Am,VIR,39552.16859535234,4204000000.0
Lagoon,52sport,52.0,Caribbean,Mexico,1075000,2018,9.26,1.55,None,25000.0,246.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 80,15.84,15.60,Diesel,none,Fixed keel,23.6585116,-102.0077097, BWh/BSh,MEX,8655.000682068028,1090515389749.4136
HH Catamarans,hh55catamaran,55.0,USA,Rhode Island,2890000,2018,9.0,1.65,None,21800.0,248.0,Carbon Fiber,8-10,2.05,800.0,1000.0,2 x 75,16.76,15.85,Diesel,none,Fixed keel,41.7962409,-71.5992372, Dfa,USA,63530.63348390901,21060473613000.0
Lagoon,380,38.0,Caribbean,Martinique,302570,2019,6.53,1.15,Fractional sloop,6970.0,77.0,Polyester,8.0,1.95,200.0,300.0,2x29,11.55,10.89,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,380,38.0,Caribbean,Martinique,302224,2019,6.53,1.15,Fractional sloop,6970.0,77.0,Polyester,8.0,1.95,200.0,300.0,2x29,11.55,10.89,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,380,38.0,Caribbean,Martinique,301925,2019,6.53,1.15,Fractional sloop,6970.0,77.0,Polyester,8.0,1.95,200.0,300.0,2x29,11.55,10.89,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,40,38.5,Europe,Sweden,474302,2019,6.79,1.21,None,7980.0,78.0,Fiberglass,6-8,1.95,200.0,300.0,2 x 20,11.99,11.73,Diesel,none,Fixed keel,59.6749712,14.5208584, Cfb,SWE,52837.9039778149,547054174235.8759
Lagoon,40,38.5,Europe,Sweden,474278,2019,6.79,1.21,None,7980.0,78.0,Fiberglass,6-8,1.95,200.0,300.0,2 x 20,11.99,11.73,Diesel,none,Fixed keel,59.6749712,14.5208584, Cfb,SWE,52837.9039778149,547054174235.8759
Lagoon,40,38.5,Europe,Croatia,468132,2019,6.79,1.21,None,7980.0,78.0,Fiberglass,6-8,1.95,200.0,300.0,2 x 20,11.99,11.73,Diesel,none,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,40,38.5,Europe,Croatia,467658,2019,6.79,1.21,None,7980.0,78.0,Fiberglass,6-8,1.95,200.0,300.0,2 x 20,11.99,11.73,Diesel,none,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,40,38.5,Europe,France,460836,2019,6.79,1.21,None,7980.0,78.0,Fiberglass,6-8,1.95,200.0,300.0,2 x 20,11.99,11.73,Diesel,none,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,40,38.5,Europe,France,455973,2019,6.79,1.21,None,7980.0,78.0,Fiberglass,6-8,1.95,200.0,300.0,2 x 20,11.99,11.73,Diesel,none,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,40,38.5,Europe,Croatia,419070,2019,6.79,1.21,None,7980.0,78.0,Fiberglass,6-8,1.95,200.0,300.0,2 x 20,11.99,11.73,Diesel,none,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,40,38.5,Europe,Croatia,418744,2019,6.79,1.21,None,7980.0,78.0,Fiberglass,6-8,1.95,200.0,300.0,2 x 20,11.99,11.73,Diesel,none,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400,39.0,Caribbean,British Virgin Islands,486056,2019,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Lagoon,400,39.0,Caribbean,British Virgin Islands,485500,2019,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Fountaine Pajot,lucia40,39.0,Europe,France,455511,2019,6.63,1.2,None,8900.0,96.0,Fiberglass,8,2.05,300.0,530.0,2 x 20,11.73,11.28,Diesel,none,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Fountaine Pajot,astrea42,41.0,Europe,Spain,697906,2019,7.2,1.25,None,11000.0,105.0,Fiberglass,6-8,2.05,470.0,700.0,2 x 30,12.58,12.50,Diesel,none,Fixed keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Bali,4.1,41.0,Europe,Italy,510103,2019,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Bali,4.1,41.0,Europe,Italy,509271,2019,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Bali,4.1,41.0,Europe,France,484598,2019,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Bali,4.1,41.0,Europe,France,483808,2019,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Bali,4.1,41.0,Europe,Croatia,480324,2019,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bali,4.1,41.0,Europe,Croatia,462084,2019,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bali,4.1,41.0,Europe,Croatia,461585,2019,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bali,4.1,41.0,Europe,Croatia,409066,2019,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bali,4.1,41.0,Europe,Greece,304103,2019,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Fountaine Pajot,astrea42,41.0,USA,Texas,671824,2019,7.2,1.25,None,11000.0,105.0,Fiberglass,6-8,2.05,470.0,700.0,2 x 30,12.58,12.50,Diesel,none,Fixed keel,31.2638905,-98.5456116, Cfa/BSh,USA,63530.63348390901,21060473613000.0
Fountaine Pajot,astrea42,41.0,USA,Florida,499000,2019,7.2,1.25,None,11000.0,105.0,Fiberglass,6-8,2.05,470.0,700.0,2 x 30,12.58,12.50,Diesel,none,Fixed keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Lagoon,42,42.5,Caribbean,Dominican Republic,705237,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,19.0974031,-70.3028026, Am,DOM,7167.919159083272,78844702329.07854
Lagoon,42,42.5,Caribbean,U.S. Virgin Islands,499000,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,17.789187,-64.7080574, Am,VIR,39552.16859535234,4204000000.0
Lagoon,42,42.5,Caribbean,Martinique,486371,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,42,42.5,Caribbean,Martinique,480291,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,42,42.5,Caribbean,Martinique,479740,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,42,42.5,Europe,France,709128,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,42,42.5,Europe,Spain,594737,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Lagoon,42,42.5,Europe,Italy,594737,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,42,42.5,Europe,Spain,557773,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Lagoon,42,42.5,Europe,Italy,486371,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,42,42.5,Europe,Greece,486371,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,42,42.5,Europe,Greece,485879,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,42,42.5,Europe,Italy,485500,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,42,42.5,Europe,Greece,485020,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,42,42.5,Europe,Croatia,483565,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,42,42.5,Europe,Greece,478957,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,42,42.5,Europe,Greece,461585,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,42,42.5,Europe,Greece,460769,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,42,42.5,Europe,Greece,443364,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,42,42.5,Europe,Greece,443019,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,42,42.5,Europe,Croatia,359017,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,42,42.5,USA,Texas,589000,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,31.2638905,-98.5456116, Cfa/BSh,USA,63530.63348390901,21060473613000.0
Lagoon,42,42.5,USA,Texas,589000,2019,7.7,1.26,None,12000.0,92.0,Fiberglass,6,2.0,600.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,31.2638905,-98.5456116, Cfa/BSh,USA,63530.63348390901,21060473613000.0
Bali,4.3,43.0,Europe,Greece,522319,2019,7.12,1.22,None,12200.0,146.0,Fiberglass,8-10,2.05,800.0,800.0,2 x 40,13.1,12.60,Diesel,None,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Bali,4.3,43.0,Europe,Greece,521912,2019,7.12,1.22,None,12200.0,146.0,Fiberglass,8-10,2.05,800.0,800.0,2 x 40,13.1,12.60,Diesel,None,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Bali,4.5,44.6,Europe,Croatia,583645,2019,7.88,1.22,None,12650.0,163.0,Fiberglass,10,2.05,800.0,800.0,2 x 57,13.6,13.02,Diesel,None,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
